Year,Month,Region,Resource,Rate
2022,1,Trivandrum,Calcium silicate base compound for jointing calcium silicate tiles,37.0
2022,1,Trivandrum,Hessian cloth,60.0
2022,1,Trivandrum,Cement Concrete Jali 50 mm thick,540.0
2022,1,Trivandrum,Cement Concrete Jali 40 mm thick,474.0
2022,1,Trivandrum,Cement Concrete Jali 25 mm thick,372.0
2022,1,Trivandrum,Kerosene oil,75.0
2022,1,Trivandrum,White cement based polymer modified self curing compound in powder form,35.0
2022,1,Trivandrum,Unslaked lime,464.0
2022,1,Trivandrum,Deharadun white lime,656.0
2022,1,Trivandrum,Satna lime,410.0
2022,1,Trivandrum,Dry hydrated lime (factory made),314.0
2022,1,Trivandrum,Marble dust/ powder,1444.0
2022,1,Trivandrum,Marble chips up to 4 mm and downsize white &black,273.0
2022,1,Trivandrum,Marble chips large size above 4 mm white & black,339.0
2022,1,Trivandrum,Silicon and acrylic emulsion,280.0
2022,1,Trivandrum,"Acrylic distemper Ist quality, having VOC content less than 50 gm/litre",78.0
2022,1,Trivandrum,"Acrylic emulsion, having VOC content less than 50 gm/litre",350.0
2022,1,Trivandrum,"Premium acrylic emulsion of interior grade, having VOC content less than 50 gm/litre",457.0
2022,1,Trivandrum,"Synthetic enamel paint, having VOC ( Volatile Organic Compound content less than 150 gm/liitre",323.0
2022,1,Trivandrum,Ready mixed pink or grey primer on wood work(hard and softwood)  having VOC content less than 50 gms/litre,191.0
2022,1,Trivandrum,"Ready mixed red oxide zinc chromatic on steel/ iron work, having VOC content less than 250 gms/litre",227.0
2022,1,Trivandrum,"Water thinnable cement primer for interior wall surface, having VOC content less than 50 gms/litre",115.0
2022,1,Trivandrum,Exterior primer,188.0
2022,1,Trivandrum,Moorum,637.0
2022,1,Trivandrum,Mud (dry),156.0
2022,1,Trivandrum,Dry distemper,97.0
2022,1,Trivandrum,Oil bound washable distemper/ Acrylic distemper,110.0
2022,1,Trivandrum,Linseed oil (double boiled),258.0
2022,1,Trivandrum,Cement Primer,134.0
2022,1,Trivandrum,Distemper primer,128.0
2022,1,Trivandrum,Pink primer (for wood),135.0
2022,1,Trivandrum,White cement based putty,32.0
2022,1,Trivandrum,Aluminium paint,203.0
2022,1,Trivandrum,Acid proof paint (chocolate or black),305.0
2022,1,Trivandrum,Anticorrosive bituminous paint (black),136.0
2022,1,Trivandrum,Black Japan,132.0
2022,1,Trivandrum,Enamel paint,237.0
2022,1,Trivandrum,Floor enamel paint in all shades except green,339.0
2022,1,Trivandrum,Synthetic enamel paint in black or chocolate shade,235.0
2022,1,Trivandrum,Synthetic enamel paint in all shades except black or chocolate shade,220.0
2022,1,Trivandrum,Plastic emulsion paint,272.0
2022,1,Trivandrum,"100% Premium acrylic dirt resistance, Silicone additives exterior paint",366.0
2022,1,Trivandrum,Acrylic Exterior Primer,155.0
2022,1,Trivandrum,Roofing paint for iron sheets in red colour,164.0
2022,1,Trivandrum,White lead,175.0
2022,1,Trivandrum,water proofing cement paint,51.0
2022,1,Trivandrum,Wax polish (ready made),410.0
2022,1,Trivandrum,Ordinary varnish,132.0
2022,1,Trivandrum,Superior copal varnish,191.0
2022,1,Trivandrum,Superior spar varnish,191.0
2022,1,Trivandrum,Oil type wood preservative,175.0
2022,1,Trivandrum,Putty for wood work,63.0
2022,1,Trivandrum,Premixed super white gypsum plaster,9.0
2022,1,Trivandrum,Plaster or paris,7.0
2022,1,Trivandrum,Plug,14.0
2022,1,Trivandrum,Copper pins 6 mm dia 7.5 cm long,14.0
2022,1,Trivandrum,Black colour dark shade pigment,100.0
2022,1,Trivandrum,"Red chocolate, orange, buff or yellow (red oxide of iron) light shade",114.0
2022,1,Trivandrum,Green or blue medium shade pigment,104.0
2022,1,Trivandrum,Standard holder bat clamps for sand cast iron or cast iron pipes 150 mm dia,37.0
2022,1,Trivandrum,Sand cast iron plain shoe 150 mm dia,446.0
2022,1,Trivandrum,Copper plate,369.0
2022,1,Trivandrum,Pulley 25 mm dia,51.0
2022,1,Trivandrum,Rolling shutter made of 80x1.25 mm machine rolled laths,1990.0
2022,1,Trivandrum,Top cover for rolling shutters 1.25 mm thick,1085.0
2022,1,Trivandrum,27.5 cm long wire spring grade no 2 for rolling shutters,410.0
2022,1,Trivandrum,Ball bearing for rolling shutters,450.0
2022,1,Trivandrum,Extra for mechanical devices chain and cranked operation for operating rolling shutters: exceeding 16.80 sqm area of door,850.0
2022,1,Trivandrum,Extra for mechanical devices chain and cranked operation for operating rolling shutters: exceeding 16.80 sqm area of  door,875.0
2022,1,Trivandrum,Royalty for good earth,40.0
2022,1,Trivandrum,Royalty for sludge,140.0
2022,1,Trivandrum,Coarse sand (zone III),3200.0
2022,1,Trivandrum,Fine sand (zone IV),3100.0
2022,1,Trivandrum,Galvanised steel plain sheets,7350.0
2022,1,Trivandrum,FY-1860 grade wire strands,7720.0
2022,1,Trivandrum,Standard quality hard board sheet 3 mm thick,173.0
2022,1,Trivandrum,Standard quality hard board sheet 4.5 mm thick,205.0
2022,1,Trivandrum,Shellac,450.0
2022,1,Trivandrum,Spirit,96.0
2022,1,Trivandrum,Mild steel round bar 12 mm dia and below,7500.0
2022,1,Trivandrum,Mild Steel round bar above 12 mm dia,7200.0
2022,1,Trivandrum,Average rate of mild steel round bars for reinforcements,5800.0
2022,1,Trivandrum,Twisted steel/deformed bars,8200.0
2022,1,Trivandrum,Mild steel square bars,8200.0
2022,1,Trivandrum,"Structural steel such as tees, angles, channels and R.S. joists",9300.0
2022,1,Trivandrum,Flats up to 10 mm in thickness,7000.0
2022,1,Trivandrum,Flats exceeding 10 mm in thickness,7000.0
2022,1,Trivandrum,Mild steel plates,7000.0
2022,1,Trivandrum,"Steel glazed door, window/ ventilator, all members viz, F7D, F4B, K11 and K12B etc.",72.0
2022,1,Trivandrum,Pregalvanized high tensile steel confirming to IS:277-199,120.0
2022,1,Trivandrum,Mild steel sheets for tanks,8400.0
2022,1,Trivandrum,Mild steel expanded metal 20x60xmm strands,400.0
2022,1,Trivandrum,Mild steel hooks,51.0
2022,1,Trivandrum,Mild steel rivets,6833.0
2022,1,Trivandrum,Hard drawn steel wire fabric,600.0
2022,1,Trivandrum,Galvanised steel bolts & nuts 6 mm dia and 25 mm long round head with slots,58.0
2022,1,Trivandrum,Galvanised steel J or L hooks 8 mm dia,165.0
2022,1,Trivandrum,Galvanished steel bolts & nuts 10 mm dia and 125 mm long round head with slots,22.0
2022,1,Trivandrum,Mild steel bolts 6 mm dia and 25 mm long with hexagonal head,45.0
2022,1,Trivandrum,Erection Bolts ( Minimum 04 nos for each element),34.0
2022,1,Trivandrum,Straining bolts,100.0
2022,1,Trivandrum,Galvanished steel barbed wire,7450.0
2022,1,Trivandrum,Galvanised steel turn buckles,48.0
2022,1,Trivandrum,Galvanised steel bolts & nuts 10 mm dia and 27 cm long both sides threaded with 4 galvanised steel nuts,45.0
2022,1,Trivandrum,Galvanised steel bolts 10 mm dia and 7 cm long with nuts,14.0
2022,1,Trivandrum,Bolts and nuts up to 300 mm in length,7000.0
2022,1,Trivandrum,Bolts and nuts above 300 mm in length,7200.0
2022,1,Trivandrum,Iron pintels including weldded pin,60.0
2022,1,Trivandrum,Steel beading siz 10 x 10x 106 mm (box type),34.0
2022,1,Trivandrum,Aluminium Plain Strip edging 38x12x3 mm,127.0
2022,1,Trivandrum,Glass strip 4 mm thick 40 mm deep,32.0
2022,1,Trivandrum,Boundary stone top chisel  dressed 15X15X90  cm,150.0
2022,1,Trivandrum,Through and bond stone size 24 x 24 x 39cm,6750.0
2022,1,Trivandrum,Stone for masonry work,1905.0
2022,1,Trivandrum,Stone for pitching 15 cm x 22.5 cm,1600.0
2022,1,Trivandrum,Stone dust,1490.0
2022,1,Trivandrum,Red sand stone block,108.0
2022,1,Trivandrum,White sand stone block,278.0
2022,1,Trivandrum,White sand stone slab 75 mm thick (un- dressed),1220.0
2022,1,Trivandrum,Red sand stone slab 40 mm thick (un-dressed),270.0
2022,1,Trivandrum,White sand stone slab 40 mm thick (un-dressed),270.0
2022,1,Trivandrum,Red sand stone slab 30 mm thick (un-dressed),270.0
2022,1,Trivandrum,Kota stone slab 20 mm to 25 mm thick (semi-polished),410.0
2022,1,Trivandrum,Kota stone slab 25 mm thick (rough chiseled),300.0
2022,1,Trivandrum,Red sand stone slab 45 mm to 50 mm thick (un-dressed),305.0
2022,1,Trivandrum,White sand stone slab 45 mm to 50 mm thick (un-dressed),324.0
2022,1,Trivandrum,Stone grit 6 mm and down size or pea sized gravel,1324.0
2022,1,Trivandrum,Crushed stone 2.36 mm to 12.5 mm size,1357.0
2022,1,Trivandrum,Surkhi,1000.0
2022,1,Trivandrum,"Superior class teak wood such as Dandeli, Balarshah or Malabar in planks",1864.0
2022,1,Trivandrum,First class teak wood in scantling,1525.0
2022,1,Trivandrum,First class teak wook in planks,1695.0
2022,1,Trivandrum,Second class teak wood in scantling,1271.0
2022,1,Trivandrum,Second class teak wood in planks,1441.0
2022,1,Trivandrum,Marandi wood in planks,596.0
2022,1,Trivandrum,Marandi wood in scantling,584.0
2022,1,Trivandrum,Second class deodar wood in planks,687.0
2022,1,Trivandrum,First class kail wood in planks,455.0
2022,1,Trivandrum,Second class kail wood in scantling,399.0
2022,1,Trivandrum,Second class kail wood in planks,385.0
2022,1,Trivandrum,Sal wood in scantling,800.0
2022,1,Trivandrum,Klin seasoned selected sheesham wood planks,880.0
2022,1,Trivandrum,Precast terrazzo tiles 22 mm thick (light shade),500.0
2022,1,Trivandrum,Precast terrazzo tiles 22 mm thick (medium shade),475.0
2022,1,Trivandrum,Precast terrazzo tiles 22 mm thick (dark shade),475.0
2022,1,Trivandrum,Precast heat resistant terrance tiles (size 300x300 mm) and 20 mm thick,650.0
2022,1,Trivandrum,G.I Limpet washer,47.0
2022,1,Trivandrum,Bitumen washer,40.0
2022,1,Trivandrum,G.I. Plain washer thick,50.0
2022,1,Trivandrum,G.I. Plain washer thin,51.0
2022,1,Trivandrum,G.I. Plain washer for seam bolts,44.0
2022,1,Trivandrum,Water proofing materials,55.0
2022,1,Trivandrum,Welding by gas plant,4.0
2022,1,Trivandrum,Welding by electric plant,4.0
2022,1,Trivandrum,Whiting,636.0
2022,1,Trivandrum,GI Wire mesh 100x100 mm,100.0
2022,1,Trivandrum,Shear stud,67.0
2022,1,Trivandrum,Wire nails,90.0
2022,1,Trivandrum,Wire mesh (rabbit),75.0
2022,1,Trivandrum,20 mm dia holding down bolts,7373.0
2022,1,Trivandrum,Mild steel sheets with bolts and nuts to rest on pintels,165.0
2022,1,Trivandrum,Steel weld mesh,203.0
2022,1,Trivandrum,Hard drawn steel wire,6992.0
2022,1,Trivandrum,Mild steel flat strap fitting,5657.0
2022,1,Trivandrum,Chequered terrazzo tiles 22 mm thick (light shade),450.0
2022,1,Trivandrum,Chequered terrazzo tiles 22 mm thick (medium shade),450.0
2022,1,Trivandrum,Chequered terrazzo tiles 22 mm thick (dark shade),450.0
2022,1,Trivandrum,Extra for selected planks of second class teakwood,202.0
2022,1,Trivandrum,Aluminium Plain Strip edging 57x12x3 mm,174.0
2022,1,Trivandrum,Diesel oil,97.0
2022,1,Trivandrum,Cutting marble or sand stone slab up to 50 mm thick by mechanical device,14.0
2022,1,Trivandrum,Extra for selected planks of first class teakwood,203.0
2022,1,Trivandrum,18 mm thick Flamed finish granite stone slab,2157.0
2022,1,Trivandrum,18 mm thick Italian Marble stone slab. Perlato (slab area up to 0.5 sqm),4233.0
2022,1,Trivandrum,Commercial LPG in cylinder,110.0
2022,1,Trivandrum,Glass mossaic tiles (20 mm x 20 mmx 4 mm).,1335.0
2022,1,Trivandrum,Tile fixing chemical adhesive,45.0
2022,1,Trivandrum,Cement Polymer Grout Compound,50.0
2022,1,Trivandrum,Acid for cleaning tiles,59.0
2022,1,Trivandrum,Silicon based Joint Sealeant for Tiles,225.0
2022,1,Trivandrum,Rubber base Adhesive,203.0
2022,1,Trivandrum,Epoxy based sealing Compound,614.0
2022,1,Trivandrum,Acrylic based sealing compound,589.0
2022,1,Trivandrum,Non woven reinforcement Tape,1.0
2022,1,Trivandrum,M-60 grade cemetitious grout (Non Shrink),37.0
2022,1,Trivandrum,"Cementitious polymer base adhesive confirming to EOTA ETAG 004
(European Technical Approval)",46.0
2022,1,Trivandrum,"Polypropylene mechanical fastener with plastic pin confirming to
EOTA ETAG 014 (European Technical Approval) having dia 10mm &
L=200mm",40.0
2022,1,Trivandrum,Moisture cure Polyurethane Foam,800.0
2022,1,Trivandrum,PVC Corner Bead of size 25mmx25mm fixed with glass fibre mesh(100mm x 100mm),120.0
2022,1,Trivandrum,"Cementitious polymer base coat confirming to EOTA ETAG 004
(European Technical Approval)",54.0
2022,1,Trivandrum,"Fiberglass mesh with alkali-resistant coating having mass per unit
area ?145 g/m2, mesh size: 3.9x4.0 mm ±10%",98.5
2022,1,Trivandrum,Bleaching powder,2800.0
2022,1,Trivandrum,Surface box for stop cock,161.0
2022,1,Trivandrum,Surface box for sluice valve,267.0
2022,1,Trivandrum,Surface box for water meter,318.0
2022,1,Trivandrum,C.I. bracket for wash basin and sinks,89.0
2022,1,Trivandrum,8 mm dia C.P. Brass/ S.S. Jet with flexible tube upto 1 metre long with S.S. triangular plate for European type W.C.,254.0
2022,1,Trivandrum,C.P. brass chain with 32 mm dia rubber plug,51.0
2022,1,Trivandrum,C.P.brass chain with 40 mm dia rubber plug,51.0
2022,1,Trivandrum,50mmx50mm hardwood plug,91.0
2022,1,Trivandrum,Clamps and M.S. stays including bolts and nuts for 100 mm pipe,55.0
2022,1,Trivandrum,M.S. Holder bat clamp of approved design for 100 mm S.C.I pipe,25.0
2022,1,Trivandrum,M.S. Holder bat clamp of approved design for 75 mm S.C.I. pipe,21.0
2022,1,Trivandrum,Clamps and M.S. stays including bolts and nuts for 50 mm pipe,34.0
2022,1,Trivandrum,Clamps and M.S.stays including bolts and nuts for 75 mm pipe,38.0
2022,1,Trivandrum,Clearing eye with chain and lid 100 mm dia,55.0
2022,1,Trivandrum,Clearing eye with chain and lid 150 mm dia,64.0
2022,1,Trivandrum,Brass bib-cock-15 mm dia,350.0
2022,1,Trivandrum,Brass bib-cock 20 mm dia,350.0
2022,1,Trivandrum,Brass stop-cock 15 mm dia,325.0
2022,1,Trivandrum,Brass stop-cock 20 mm dia,400.0
2022,1,Trivandrum,Mosquito proof coupling of approved design,65.0
2022,1,Trivandrum,C.I. Cover and frame 300X300 mm inside,640.0
2022,1,Trivandrum,C.I. Cover without frame 300x300 mm inside,485.0
2022,1,Trivandrum,Rectangular cover 455x610 mm with frame (low duty),1907.0
2022,1,Trivandrum,Rectangular cover 455X610 mm with frame (low duty),1271.0
2022,1,Trivandrum,500 mm dia cover with frame (medium duty),6038.0
2022,1,Trivandrum,500 mm dia cover without frame(medium duty),3150.0
2022,1,Trivandrum,"C.I.mouth,brass ferrule 15 mm dia",190.0
2022,1,Trivandrum,"C.I.mouth, brass ferrule 20 mm dia",203.0
2022,1,Trivandrum,"C.I.mouth, brass ferrule 25 mm dia",280.0
2022,1,Trivandrum,Vitreous china foot rests 250x130x30 mm,127.0
2022,1,Trivandrum,C.I. Grating 100x100 mm,50.0
2022,1,Trivandrum,C.I. grating 150x150 mm,64.0
2022,1,Trivandrum,C.I. grating 180x180 mm,75.0
2022,1,Trivandrum,S.C.I. gully or nahani grating 100 mm dia,28.0
2022,1,Trivandrum,Rubber insertions for 80 mm dia pipe joints,25.0
2022,1,Trivandrum,Rubber insertions for 100 mm dia pipe joints,30.0
2022,1,Trivandrum,Rubber insertions for 125 mm dia pip joints,32.0
2022,1,Trivandrum,Rubber insertions for 150 mm dia pipe joints,36.0
2022,1,Trivandrum,Rubber insertions for 200 mm dia pipe joints,40.0
2022,1,Trivandrum,Rubber insertions for 250 mm dia pipe joints,51.0
2022,1,Trivandrum,Rubber insertions for 300 mm dia pipe joints,59.0
2022,1,Trivandrum,Rubber insertions for 350 mm dia pipe joints,64.0
2022,1,Trivandrum,Rubber insertions for 400 mm dia pipe joints,93.0
2022,1,Trivandrum,Rubber insertions for 450 mm dia pipe joints,119.0
2022,1,Trivandrum,Rubber insertions for 500 mm dia pipe joints,140.0
2022,1,Trivandrum,Rubber insertions for 600 mm dia pipe joints,161.0
2022,1,Trivandrum,Mirror of superior make glass 60x45 cm,381.0
2022,1,Trivandrum,vitreous china pedestal for wash basin,1017.0
2022,1,Trivandrum,pig lead,114.0
2022,1,Trivandrum,S &S.C.I. standard specials up to 300 mm dia (heavy class),4576.0
2022,1,Trivandrum,S&S.C.I.standard specials over 300 mm dia (heavy class),4703.0
2022,1,Trivandrum,Flanged C.I. standard specials up to 300 mm dia (heavy class),6992.0
2022,1,Trivandrum,Flanged C.I. standard specials over 300 mm dia (heavy class),7373.0
2022,1,Trivandrum,Casing pipe 100 mm dia,428.0
2022,1,Trivandrum,Flush pipe with union spreaders and clamps all in C.P. Brass for single stall,343.0
2022,1,Trivandrum,Flush pipe with union spreaders and clamps all in C.P. brass for double stall,508.0
2022,1,Trivandrum,Flush pipe with union spreaders and clamps all in C.P. brass for range of three stall,661.0
2022,1,Trivandrum,Flush pipe with union spreaders and clamps all in C.P. brass for range of four stall,763.0
2022,1,Trivandrum,Flush pipe and spreaders G.I. for single set of one squatting plate urinal,225.0
2022,1,Trivandrum,Flush pipe and spreaders G.I. for range of two squatting plates urinal,318.0
2022,1,Trivandrum,Flush pipe and spreaders G.I. for range of three squatting plates urinal,381.0
2022,1,Trivandrum,Flush pipe and spreaders G.I. for range of four squatting plates urinal,496.0
2022,1,Trivandrum,G.I. pipes 15 mm dia,125.0
2022,1,Trivandrum,G.I. pipes 20 mm dia,150.0
2022,1,Trivandrum,G.I. pipes 25 mm dia,200.0
2022,1,Trivandrum,G.I. pipes 32 mm dia,250.0
2022,1,Trivandrum,G.I. pipes 40 mm dia,280.0
2022,1,Trivandrum,G.I pipes 50 mm dia,375.0
2022,1,Trivandrum,G.I. pipes 65 mm dia,475.0
2022,1,Trivandrum,G.I. pipes 80 mm dia,600.0
2022,1,Trivandrum,G.I. back (jam) nuts 25 mm dia,13.0
2022,1,Trivandrum,G.I.back (jam) nuts 65 mm dia,30.0
2022,1,Trivandrum,G.I.tees (equal) 25 mm,59.0
2022,1,Trivandrum,G.I. tees (equal) 65 mm,356.0
2022,1,Trivandrum,G.I. inlet connection,85.0
2022,1,Trivandrum,"S.C.I. soil, waste and vent single socketed pipe 1.80 metres long: 100mm dia",1208.0
2022,1,Trivandrum,"S.C.I. soil, waste and vent single socketed pipe 1.80 metres long:100mm dia",1462.0
2022,1,Trivandrum,S.C.I. Soil waste and vent single socketed pipe .80 metres lon: 150mm dia,2225.0
2022,1,Trivandrum,S.C.I. plain bend 75 mm dia,216.0
2022,1,Trivandrum,S.C.I. plain bend 100 mm dia,445.0
2022,1,Trivandrum,S.C.I. plain bend 150 mm dia,763.0
2022,1,Trivandrum,S.C.I. bend with access door 75 mm dia,254.0
2022,1,Trivandrum,S.C.I. bend with access door 100 mm dia,340.8
2022,1,Trivandrum,S.C.I. Plain single equal junctions 75x75x75 mm dia,374.2
2022,1,Trivandrum,S.C.I. plainsingle equal junctions 100x100x100 mm dia,956.6
2022,1,Trivandrum,S.C.I. single equal junctions75x75x75mm dia with access door,369.1
2022,1,Trivandrum,S.C.I. single equal junctions 100x100x100 mm dia with access door,477.86
2022,1,Trivandrum,S.C.I. plain double equal junctions 75x75x75x75mm dia,461.7
2022,1,Trivandrum,S.C.I. plain double equal junctions 100x100x100x100 mm dia,689.52
2022,1,Trivandrum,S.C.I.double equal junctions 75x75x75x75 mm dia with access door,877.88
2022,1,Trivandrum,S.C.I.double equal junctions 100x100x100x100 mm dia with access door,727.68
2022,1,Trivandrum,Slotted cowl (terminal guard) 75 mm dia,198.63
2022,1,Trivandrum,Slotted cowl (terminal guard) 100 mm dia,261.08
2022,1,Trivandrum,G.I. Union 15 mm nominal bore,75.33
